"Date","Screen","Template","Zone","Content URL","Type","Duration (s)"
"3/4/2026, 8:17:09 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",11.001
"3/4/2026, 8:17:09 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",11.001
"3/4/2026, 8:16:58 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",10.995
"3/4/2026, 8:16:58 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",10.994
"3/4/2026, 8:16:48 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",10.453
"3/4/2026, 8:16:48 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",10.452
"3/4/2026, 8:16:48 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",0.037
"3/4/2026, 8:16:48 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",0.033
"3/4/2026, 8:16:48 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194775/va4svnm2gihe60shgtjg.mp4","video",59.84
"3/4/2026, 8:16:44 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",3.498
"3/4/2026, 8:16:44 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",3.497
"3/4/2026, 8:16:33 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",11.007
"3/4/2026, 8:16:33 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",11.009
"3/4/2026, 8:16:22 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",11.001
"3/4/2026, 8:16:22 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",11.001
"3/4/2026, 8:16:11 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",10.992
"3/4/2026, 8:16:11 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",10.991
"3/4/2026, 8:16:00 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",10.999
"3/4/2026, 8:16:00 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",10.998
"3/4/2026, 8:15:49 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",11.006
"3/4/2026, 8:15:49 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",11.005
"3/4/2026, 8:15:39 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",10.704
"3/4/2026, 8:15:39 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",10.705
"3/4/2026, 8:15:28 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",10.903
"3/4/2026, 8:15:28 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",10.903
"3/4/2026, 8:15:28 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",0.017
"3/4/2026, 8:15:28 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",0.017
"3/4/2026, 8:15:28 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194775/va4svnm2gihe60shgtjg.mp4","video",80.102
"3/4/2026, 8:15:19 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",8.36
"3/4/2026, 8:15:19 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",8.359
"3/4/2026, 8:15:08 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",11.003
"3/4/2026, 8:15:08 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",11.004
"3/4/2026, 8:14:58 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",10.586
"3/4/2026, 8:14:58 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",10.586
"3/4/2026, 8:14:58 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194775/va4svnm2gihe60shgtjg.mp4","video",29.952
"3/4/2026, 8:14:50 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",8.068
"3/4/2026, 8:14:50 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",8.068
"3/4/2026, 8:14:49 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",0.06
"3/4/2026, 8:14:49 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",0.05
"3/4/2026, 8:14:49 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194775/va4svnm2gihe60shgtjg.mp4","video",8.135
"3/4/2026, 8:14:44 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",5.777
"3/4/2026, 8:14:44 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",5.776
"3/4/2026, 8:13:30 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",73.828
"3/4/2026, 8:13:30 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",73.833
"3/4/2026, 8:13:15 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194775/va4svnm2gihe60shgtjg.mp4","video",94.65
"3/4/2026, 8:13:07 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",10.184
"3/4/2026, 8:13:07 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",10.184
"3/4/2026, 8:13:01 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194776/lugb7jxrx6zeldniz6lv.mp4","video",13.363
"3/4/2026, 8:12:57 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",10.011
"3/4/2026, 8:12:57 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",10.011
"3/4/2026, 8:12:57 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194775/va4svnm2gihe60shgtjg.mp4","video",4.128
"3/4/2026, 8:12:57 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",0.27
"3/4/2026, 8:12:57 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",0.27
"3/4/2026, 8:12:47 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",10.005
"3/4/2026, 8:12:47 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",10.004
"3/4/2026, 8:12:45 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194775/va4svnm2gihe60shgtjg.mp4","video",11.826
"3/4/2026, 8:12:37 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",10.01
"3/4/2026, 8:12:37 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",10.01
"3/4/2026, 8:12:32 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194776/lugb7jxrx6zeldniz6lv.mp4","video",13.375
"3/4/2026, 8:12:27 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",10.003
"3/4/2026, 8:12:27 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",10.004
"3/4/2026, 8:12:27 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",0.004
"3/4/2026, 8:12:27 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",0.003
"3/4/2026, 8:12:27 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194775/va4svnm2gihe60shgtjg.mp4","video",5.09
"3/4/2026, 8:12:17 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",9.981
"3/4/2026, 8:12:17 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",9.98
"3/4/2026, 8:12:16 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194775/va4svnm2gihe60shgtjg.mp4","video",10.833
"3/4/2026, 8:12:07 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",10.014
"3/4/2026, 8:12:07 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",10.013
"3/4/2026, 8:12:03 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194776/lugb7jxrx6zeldniz6lv.mp4","video",13.371
"3/4/2026, 8:11:57 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",10.005
"3/4/2026, 8:11:57 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",10.005
"3/4/2026, 8:11:57 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194775/va4svnm2gihe60shgtjg.mp4","video",5.795
"3/4/2026, 8:11:57 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",0.002
"3/4/2026, 8:11:57 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",0.002
"3/4/2026, 8:11:47 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",9.881
"3/4/2026, 8:11:47 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",9.88
"3/4/2026, 8:11:47 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194775/va4svnm2gihe60shgtjg.mp4","video",10.186
"3/4/2026, 8:11:37 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",10.114
"3/4/2026, 8:11:37 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",10.115
"3/4/2026, 8:11:33 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194776/lugb7jxrx6zeldniz6lv.mp4","video",13.333
"3/4/2026, 8:11:27 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",10.012
"3/4/2026, 8:11:27 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",10.012
"3/4/2026, 8:11:27 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194775/va4svnm2gihe60shgtjg.mp4","video",6.489
"3/4/2026, 8:11:27 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",0.001
"3/4/2026, 8:11:27 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",0.001
"3/4/2026, 8:11:17 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194775/va4svnm2gihe60shgtjg.mp4","video",9.513
"3/4/2026, 8:11:17 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",9.957
"3/4/2026, 8:11:17 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",9.957
"3/4/2026, 8:11:07 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",10.013
"3/4/2026, 8:11:07 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",10.013
"3/4/2026, 8:11:04 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194776/lugb7jxrx6zeldniz6lv.mp4","video",13.319
"3/4/2026, 8:10:57 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",10.004
"3/4/2026, 8:10:57 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",10.004
"3/4/2026, 8:10:57 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",0.006
"3/4/2026, 8:10:57 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",0.006
"3/4/2026, 8:10:57 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194775/va4svnm2gihe60shgtjg.mp4","video",7.149
"3/4/2026, 8:10:48 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194775/va4svnm2gihe60shgtjg.mp4","video",8.811
"3/4/2026, 8:10:47 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",9.921
"3/4/2026, 8:10:47 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",9.92
"3/4/2026, 8:10:37 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",10.011
"3/4/2026, 8:10:37 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",10.011
"3/4/2026, 8:10:35 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194776/lugb7jxrx6zeldniz6lv.mp4","video",13.325
"3/4/2026, 8:10:27 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",10.004
"3/4/2026, 8:10:27 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",10.003
"3/4/2026, 8:10:27 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194775/va4svnm2gihe60shgtjg.mp4","video",7.808
"3/4/2026, 8:10:27 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",0.007
"3/4/2026, 8:10:27 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",0.008
"3/4/2026, 8:10:19 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194775/va4svnm2gihe60shgtjg.mp4","video",8.19
"3/4/2026, 8:10:17 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",9.817
"3/4/2026, 8:10:17 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",9.816
"3/4/2026, 8:10:07 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",10.018
"3/4/2026, 8:10:07 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",10.017
"3/4/2026, 8:10:05 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194776/lugb7jxrx6zeldniz6lv.mp4","video",13.388
"3/4/2026, 8:09:57 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",10.009
"3/4/2026, 8:09:57 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",10.008
"3/4/2026, 8:09:57 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194775/va4svnm2gihe60shgtjg.mp4","video",8.447
"3/4/2026, 8:09:57 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",0.183
"3/4/2026, 8:09:57 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",0.183
"3/4/2026, 8:09:50 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194775/va4svnm2gihe60shgtjg.mp4","video",7.496
"3/4/2026, 8:09:47 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",9.992
"3/4/2026, 8:09:47 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",9.992
"3/4/2026, 8:09:37 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",10.013
"3/4/2026, 8:09:37 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",10.014
"3/4/2026, 8:09:36 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194776/lugb7jxrx6zeldniz6lv.mp4","video",13.328
"3/4/2026, 8:09:27 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",10.011
"3/4/2026, 8:09:27 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/eepeb8uu9okckyxp3gsu.jpg","image",10.012
"3/4/2026, 8:09:27 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",0.008
"3/4/2026, 8:09:27 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",0.009
"3/4/2026, 8:09:27 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194775/va4svnm2gihe60shgtjg.mp4","video",9.202
"3/4/2026, 8:09:20 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194775/va4svnm2gihe60shgtjg.mp4","video",6.804
"3/4/2026, 8:09:17 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",9.841
"3/4/2026, 8:09:17 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399148/vtuphkntyfwc8wjfithg.png","image",9.842
"3/4/2026, 8:09:07 pm","ABC","Dil se Godlike (Copy)","zone-1773730231601","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",10.014
"3/4/2026, 8:09:07 pm","ABC","Dil se Godlike (Copy)","zone-1773301729954","https://res.cloudinary.com/drxxhphoz/image/upload/v1773399142/dnuhdotxoncgwru7qitz.jpg","image",10.013
"3/4/2026, 8:09:07 pm","ABC","Dil se Godlike (Copy)","zone-1773301722514","https://res.cloudinary.com/drxxhphoz/video/upload/v1774194776/lugb7jxrx6zeldniz6lv.mp4","video",13.391
